,用户名称,弹幕,会员等级,发布时间,弹幕点赞,弹幕id
0,star,时长太爱了,0,20,2,6737338638423756749
0,,来啦，老弟,0,22,3,6737340178564096978
0,,不准时太棒了,4,24,4,6737342567199255620
0,,来啦来啦，深深我来啦,6,24,3,6737343805688132863
0,Charlie_不喝水的鱼, 来了来了,0,22,0,6737370313883060835
0,,终于来了，deng,0,20,1,6737385856522456106
0,,就喜欢你的不准时,0,20,0,6737387528888193589
0,,来了！！！！,0,21,0,6737391084319047081
0,,😍,0,21,0,6737512813162954701
0,,深深小可爱,0,22,2,6737424626789884484
0,,辉哥我来看你了,0,20,0,6737411401977372484
0,,深深我来了我来了,0,20,2,6737580494986661234
0,,第一，来看我辉哥,0,22,1,6737582320909752374
0,,这一届的实习生都好木讷啊，我的天啊,0,24,2,6737590014148285491
0,MOVE,太狗了，点了好几次才给看正片,0,20,1,6737626163330611799
0,,就喜欢不守时,0,22,0,6737695462646065624
0,,周深我来了,0,24,0,6737705614785573221
0,,第一,0,23,0,6737731161008836363
0,,这时长真的爱了喔！！！,0,24,0,6737952841001369348
0,,爱了爱了,0,23,1,6737985137192500613
0,,喜欢鹅的不准时,0,21,0,6738055874822515353
0,,丞丞我来了,0,21,0,6738654916917052733
0,struggle゛for...me,哈哈😄,0,24,0,6738691559396976754
0,想太多de猫,每周三的精神食粮,4,5,13,6737372240376167344
0,,第一，来看我辉哥,2,9,27,6737330190050407368
0,Hilary,第一！深深我来啦,3,8,29,6737330375203763534
0,,鹅的不准时爱了爱了,0,9,8,6737331241377873005
0,,前排,0,8,1,6737332693526621585
0,,热乎的,0,8,10,6737334326746655760
0,找个富婆给我,几点更新呢,2,6,18,6737333742387528142
0,,时长感人,0,8,4,6737333821260722242
0,🧀,我就喜欢你的不准时,0,8,9,6737333470206824985
0,,2020年11月25日20:02:59,0,5,7,6737334765605078333
0,阿丙,来啦来来,0,5,4,6737333591581327480
0,,还有5秒到达战场,0,6,15,6737336333892782523
0,,  小周小周,0,8,5,6737337170290474222
0,,两个半小时。。。。,0,5,4,6737338223279225889
0,洛克菲勒,第一，第一,1,9,5,6737340051882178860
0,人间乏味,来啦来啦,0,5,2,6737340258109034939
0,,我来了！,0,8,3,6737347588849334342
0,TANK,U,0,9,0,6737350059861940374
0,,将军,0,9,1,6737350457917193113
0,,哈哈哈,5,7,10,6737358732663128167
0,,史律，来了来了🥳🥳🥳,0,8,2,6737369037581519971
0,,小太阳 我喜欢你,0,6,7,6737378811009594813
0,,来喽,0,6,1,6737379774294405165
0,Zfare,来看周深啦！,0,9,1,6737379167488379311
0,,好看,0,5,0,6737386517359506063
0,,深深,0,6,0,6737522275400224633
0,,哦哦,0,5,0,6737526189365634191
0,Fanny,这时长爱了爱了,0,6,3,6737413104138203509
0,,深深我来了宝贝深深爱你,0,7,7,6737563217015881503
0,,地方光谷广场,6,7,2,6737866830306059210
0,mmww,终于得到你 我的深深,0,5,0,6738367743923825686
0,,丁辉,0,6,0,6738390902932440646
0,,好损失,0,7,1,6738737315654865705
0,鱼陌,哈哈，我来啦,0,6,0,6738755488345167320
0,,第一、,3,10,8,6737331027871021723
0,,~,6,13,0,6737331157543099853
0,A/Ff,2,0,13,0,6737330952364815455
0,,提前12分钟？,0,13,19,6737331110180751945
0,,喜欢鹅的不准时,0,13,10,6737332070365987577
0,,长度感人,3,14,5,6737332572856500644
0,付～15616018609,第一,2,11,0,6737334133300147770
0,,阿巴,0,11,2,6737334214343502611
0,,offer！！！！,0,10,6,6737334406421654742
0,,这时长真的爱了喔！！！,0,13,7,6737333491928150061
0,,不准时,0,14,3,6737333368016802085
0,,终于来了,0,10,0,6737334564688525036
0,,第一！,2,12,12,6737332966118633428
0,,第32,0,13,0,6737332918983007524
0,Jesus Ji,鼎沸,0,13,0,6737333160977605003
0,,来了来了，周深周深,0,13,5,6737333100360169335
0,,蹲到了,0,14,2,6737331802470887727
0,,我来啦，,5,10,1,6737331773618290228
0,,冲冲冲,0,10,3,6737334781732167719
0,,[瑞思拜1]，,0,11,11,6737333595985651096
0,不为人意,，,0,12,1,6737340710682559646
0,,时长爱了❤️,0,11,8,6737342650564244915
0,,加油呀,0,10,1,6737344548440307723
0,,感人的时长,0,14,1,6737345435586294840
0,叙白,啊,0,12,2,6737346023329560454
0,球球,加油(ง •̀_•́)ง,0,11,3,6737348024160687028
0,蓝莓果酱,来了 拭目以待,0,11,2,6737348400117174253
0,,这个时长很nice,0,10,2,6737359010393162603
0,,紧张中,0,10,2,6737362187309314965
0,,辉哥,0,12,0,6737385987825406744
0,云朵有点甜,打卡打卡,0,12,2,6737414734514156888
0,,点,0,12,0,6737541545802102201
0,,深深我来啦,0,11,0,6737563264538054003
0,,为了深深哈哈哈哈,0,14,1,6737576541234373752
0,,加油噢,0,12,1,6737396998666177880
0,,小李小李,0,14,0,6737671307829645948
0,,深深,2,12,1,6737766733743405943
0,,提前15分钟，开心,6,36,3,6737330364046914867
0,,我提前来了🐛🐛🐛,1,37,0,6737330815065327560
0,A/Ff,6666,0,36,2,6737331042317217593
0,,这是更新了吗？,0,37,2,6737331410816147407
0,,哇哦,2,39,0,6737331945111800838
0,,丞丞我来了,2,35,1,6737332291192213264
0,Master.m,哈哈哈，在座的都是富贵姐妹花,0,36,2,6737332801935439061
0,,就喜欢你的不准时,0,35,0,6737333850550239922
0,E v i l,来啦~,6,38,1,6737333713191291881
0,,来了来啦,0,35,0,6737333797348995084
0,陈长江,秋怡加油加油加油！,0,36,0,6737334831552120307
0,,就喜欢腾讯的不守时,0,38,3,6737334698454271113
0,,秋怡我来了,0,38,0,6737341046993745377
0,蓝莓果酱,[瑞思拜1][瑞思拜1]我就是打工人,0,36,3,6737348501530244555
0,,丞丞我来啦,0,35,0,6737350581587221985
0,,丁辉丁辉,0,35,0,6737355945166439206
0,,辉哥 我来了,0,36,0,6737360322458825095
0,,丁辉,0,38,1,6737370070219430915
0,,来看王骁摇头啦,0,36,0,6737382582917462261
0,,加油，打工人！,0,37,1,6737391369728490921
0,,半夜2:13来打卡,1,37,0,6737428107767250759
0,米洛,丁辉冲冲冲,0,39,2,6737427018625304937
0,,冲,0,36,0,6737539379804782493
0,,陈律师好像噗噗的爸爸,0,38,0,6737561801657393912
0,,就喜欢鹅爹的不准时,0,37,0,6737565915149702098
0,陆焱,来看深深,0,39,2,6737582377637714075
0,,来了,0,35,0,6737673830640632309
0,,我找虐来了,0,35,1,6737676767805847628
0,时遇,喜欢丁辉的这么多的吗？没有带入心理吗？,0,37,2,6737677586052663304
0,,深深，我来了,0,37,0,6737697631906549010
0,,飞飞加油(ง •̀_•́)ง,0,38,0,6737718328317944699
0,,加油打工人可还行,0,39,0,6737730224647243091
0,,加油打工人,0,39,0,6738068427548069896
0,,丁辉给我冲冲,0,38,1,6738068421196577959
0,哈哈哈,周深周深！！！,0,35,1,6738088253582679647
0,,可以给辉哥多一点镜头吗,0,38,1,6738065799120095335
0,,哈哈哈哈,5,45,3,6737331877112721899
0,Leo,我爱丁辉,1,46,3,6737334242730552155
0,,能不能,3,49,1,6737334391472850875
0,无,来看丁辉了,0,49,7,6737334692392499237
0,,来啦，第二,2,48,0,6737334868176773322
0,刘远,骁哥我来啦,0,46,0,6737339702208611426
0,,喜欢你xxx小笨蛋,0,48,4,6737350382970183848
0,,嘻嘻嘻，来了,0,45,0,6737364566596372445
0,,加油,4,47,1,6737366586152727231
0,微微蓝(o^^o),为了范丞丞开了会员抢先看,0,48,1,6737376652886002217
0,哥哥最帅,来了i 来了,0,45,0,6737518800868451421
0,E, 看好你哦丁辉,0,46,2,6737550184160928071
0,Ling,深深我来啦,0,47,2,6737577579056179705
0,,丁辉给我冲冲,0,46,0,6737677487741369994
0,,丁辉我来了,0,46,1,6737708950772752522
0,, 丁辉 加油,0,49,2,6737718084246205844
0,四叶玫瑰,这时长爱了,0,48,0,6737740215587715918
0,向日葵,周深周深周深周深我爱你,0,46,0,6737889753661210563
0,怪里怪气的小王子,加油丁辉,0,48,2,6737943189250362863
0,,来看深深,0,45,0,6737965958096421730
0,, 迟到了迟到了，罪过罪过,0,47,0,6738260287611744429
0,,good people来的,0,49,1,6738120876785595584
0,,丁辉就是普通的我，成年人的背水一战,0,46,0,6738066018687022429
0,,提前15分钟，开心,0,45,0,6738422495712916097
0,,我背水辉冲冲冲,0,45,0,6738788309728951925
0,向日葵,这也太早了吧,0,47,0,6738813792659109647
0,盐酸加水zm,好奇这个音乐插曲是什么,0,47,0,6739034968183778838
0,,就喜欢腾讯的不守时,0,47,0,6739862226867826586
0,海芋,来啦,1,42,2,6737334535413280244
0,, 我爱怀志,1,41,3,6737334539992447456
0,Rubyonly.,来了,0,41,0,6737335410789698382
0,libertines🎭,等了一周,0,42,3,6737337082025540644
0,496., 来了,0,42,0,6737337325762094934
0,鹿先生🦌,陆哼哼🥰,4,44,2,6737339949369555590
0,,王颖飞小姐姐我来了,0,44,1,6737343537718952257
0,,vip就是好 还能看,0,41,0,6737366857932057984
0,,不准时太棒了，只喜欢你提前放,1,43,8,6737367186790620272
0,,小太阳橙语 我喜欢你 你看到了吗,7,40,3,6737379056439277763
0,,这届女生詹秋逸还不错,0,41,0,6737426636499036053
0,佳妮,深深,0,40,2,6737534878553239673
0,,热搜过来的,0,44,2,6737546902100969621
0,E, 丁辉 加油,0,40,0,6737550157308956800
0,,加油打工人,0,43,0,6737565936867845159
0,,辉哥辉哥,0,44,0,6737569502239144549
0,,丁辉加油,0,44,0,6737646093140685743
0,,丁辉丁辉,0,40,2,6737677461762542832
0,千千,丞丞我来了丞丞,0,44,0,6737716830057035972
0,🌕,辉哥 我来了,0,40,1,6737753252801216132
0,,深深深深深深深深,2,41,3,6737766905068155249
0,,怎么是黑屏啊,0,40,0,6738300947548055972
0,,加油，打工人,0,42,1,6738670619183267869
0,,这是更新了吗？,0,41,0,6739240897054520273
0,,我爱徐律师[划重点1][划重点1][划重点1],0,43,2,6739836302285850393
0,,呵呵,0,40,0,6740099724181229094
0,,6,6,31,0,6737330231591502465
0,,第一么,6,32,2,6737330284024801543
0,汤洁,人不多呢,3,30,3,6737331276463934416
0,,这也太早了吧,1,34,2,6737331604140041173
0,,第一！！！！,4,33,2,6737331615863130409
0,阿九,这么不准时爱了爱了,0,30,6,6737332662881678234
0,,来了来了,0,31,0,6737334350557682162
0,A肖杨172 6666 0168,很准时嘛嘻嘻,0,31,1,6737334455159162944
0,,终于开VIP了。大家好！我是来凑数的,0,32,2,6737334503170652577
0,Rubyonly.,来了来饿了来饿了来额,0,33,4,6737335375195470931
0,悠长假期,秋怡，我来了,0,32,0,6737335359761786130
0,借口，欺骗, 本咸鱼又来了。这群感觉很刺激,0,31,0,6737335570323931713
0,佳佳子,这个时长非常喜欢,0,31,1,6737336031851508312
0,芜冥,等了一周又能看鲜“丞” 秋怡丁辉煜成晋晔加油,0,30,11,6737336000705964793
0,,我叫喂喂喂我来了哇咔咔,0,30,2,6737352251591036157
0,,辉哥我来啦,0,30,0,6737355927713247668
0,麻麻💘,加油加油加油加油加油加油加油加油加油加油加油加油加,0,31,1,6737358557953855868
0,,辉哥，加油💪,0,32,0,6737377680452723520
0,淡泊烁,来咯,0,30,0,6737388322793468904
0,陈姑娘,这时长爱了,0,32,0,6737391836593325314
