,用户名称,弹幕,会员等级,发布时间,弹幕点赞,弹幕id
0,,本毕业生已经开始搬砖了,4,373,1,6729811968733455722
0,XH～F君,第一期忠实粉丝来了,0,371,0,6729815836904157272
0,,很幸运今年毕业就找到工作啦[厉害],0,374,3,6729826487006382509
0,,我也是应届毕业生,0,371,0,6729839102545826922
0,姜小慧,深深的衣服好好看啊！,0,372,2,6729925633059048292
0,, 哈哈哈哈哈,0,373,0,6729987997187905581
0,,是我是我，现在还没有找到工作,0,374,3,6729948389104404338
0,玛嘎呐,来啦来啦 第一季忠实粉丝,0,373,0,6729946900821374043
0,,第一季忠实粉丝报到,0,370,8,6729935007915680427
0,,第一季资深粉丝前来报道,0,372,2,6730049325525083919
0,,昨天才又把第一季看了一遍,0,372,0,6730053664050235448
0,大夜澜澜,泪目，我就是那八百七十四万分之一,0,374,2,6730060179939240573
0,古巷烟雨＆断桥殇,想要第一季的人可以做飞行嘉宾，嘻嘻,0,370,3,6730073636159860688
0,,应届毕业生在此，待业几个月真的太煎熬了,0,371,0,6730085630089920259
0,,超级喜欢这个节目,0,370,2,6730138612111221865
0,dkh,确实，好希望每一季都可以做不同职业的,0,374,0,6731933471612585834
0,,每次面试都紧张得要死,0,370,1,6732169497228548370
0,,应届毕业生表示得到面试机会还是容易的。,0,371,0,6732440048390828032
0,,去年看这节目在实习今年看第二季已经是失业人员了,4,374,0,6732618686604540981
0,,下次能不能换一个职业,0,370,0,6734395363458315266
0,,徐律真的很美，我从第一季就开始喜欢她了,0,373,1,6736103337504523100
0,ベ☆小强呐,泪目，我就是那八百七十四万分之一,6,360,39,6729749540331048066
0,来自黄土地的一粒沙子,作为其中一份子，我现在工作是家里蹲,7,361,17,6729773229364753967
0,想太多de猫,能投的都投了 面不面再说吧。。。,4,362,9,6729855286564632680
0,,每次面试都紧张得要死,0,361,12,6729731090559808776
0,,即将毕业的我瑟瑟发抖,6,364,8,6729732862128979328
0,,又是法学，好想有设计类的第二季怎么不是必然的职业呢？,0,360,20,6729743404747965973
0,,太难了，本毕业生已闲鱼,2,363,18,6729763014733929955
0,,每次面试都紧张得要死,0,360,4,6729769291773132443
0,,第一季粉丝忠实粉,0,361,5,6729781532749400825
0,,幸亏我还没有毕业,0,361,1,6729940020985577996
0,,已经上班的表示还好,0,364,2,6729940139058410006
0,,我都记不起投了多少简历了,0,362,3,6729940494547665712
0,, 资深老粉，我来了‘,0,360,1,6729982765859016873
0,,撒老师需要一点润唇膏,0,360,0,6729978011866136527
0,, 我就很容易紧张,0,364,1,6730024647729332989
0,,对,0,361,0,6729965869288946209
0,YOLO,应届毕业生在此，待业几个月真的太煎熬了,0,362,8,6729961474975349422
0,,明年毕业的我已经在害怕了,2,361,2,6729951847236747396
0,山山而川,下次能不能换一个职业,0,362,3,6729938783664533623
0,_,第一季忠实粉丝来了！,0,360,1,6730070136214462071
0,蓝柯一梦,第一季的忠实粉丝来啦来啦来啦来啦来啦！,0,361,0,6730100343403171032
0,,是 第一季的粉丝,0,362,0,6730107624555484043
0,林启宝,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0,360,0,6730128116347815206
0,Heart,超级喜欢这个节目,0,362,1,6730132252580311205
0,,这个点不错,0,360,1,6730148050805171996
0,,去年看这节目在实习今年看第二季已经是失业人员了,0,363,8,6730097662088118209
0,,我就那八百七十四万分之一……,0,362,0,6731907701691057932
0,会有鱼的,大勋,2,363,0,6732236775248874147
0,,大一看  大二继续看,0,361,0,6732292909287618933
0,,撒盯盯上线，何老师不看他就一直盯，一看他马上移开嘿,0,362,0,6732621711273302839
0,,想给撒老师寄一支润唇膏，求地址,0,363,3,6733603069462300479
0,亓婗一,徐律真的很美，我从第一季就开始喜欢她了,0,364,0,6734807948447989311
0,Joyce,我面试很容易紧张哎😭,0,364,0,6734820682926378144
0,,这个节目可以和小学的女儿一起看,3,363,0,6737645134461563398
0,开水煮青蛙,只有更难，没有最难,0,364,1,6737770101682457374
0,,看了第一季再来看一看第二季,0,364,1,6737925756392338920
0,Juice✨,我飘了，居然去百度怎么进红圈所,6,400,18,6729752367894902032
0,来自黄土地的一粒沙子,马上去百度的举一下爪子,7,402,5,6729773402098775847
0,"-　　　悟空,",我飘了，居然去百度怎么进红圈所,3,401,11,6729793695336561688
0,,律所环境好像挺不错的,0,401,8,6729726280889204862
0,Kitty,深深和丞丞还没放开感觉,0,400,1,6729727585871398998
0,,找工作好难,0,404,3,6729727983092249425
0,,终于等到了，各位大神,0,402,2,6729729512415181838
0,,咦，也是律师从业嘛，为啥不换个行业,0,401,4,6729735641547439637
0,,还是律所呀，挺好的,6,404,6,6729734477292517507
0,江河,红圈所：简单来说就是中国最顶级的律师事务所,4,403,18,6729744765774138326
0,,刚看完1没多久，2就出来了,0,401,0,6729756854110586446
0,,我飘了，居然去百度怎么进红圈所,5,403,2,6729769071703167802
0,,有幸成为800多万分之一。。。,0,403,6,6729771443854754977
0,,今年毕业生 终于省考上岸了,1,400,3,6729777803627534418
0,,哟，今年换了一家,0,402,0,6729781465770827020
0,大内密探888,为深而来[厉害],0,400,0,6729784046814507950
0,,换个职业拍一下,0,400,4,6729932379827711188
0,, 期待期待,0,403,0,6729974988746722587
0,,令人自卑的offer。冲鸭,0,401,1,6729959467404948959
0,小玉呐小玉,突然想到浩源面试时的诗言诗语😂,0,401,2,6729956305625709883
0,,徐律太吸引人了，让人爱死,0,402,1,6730043623505853191
0,, 第一季的粉丝，也是即将走上职场的毕业生,0,401,0,6730045056842137393
0,,字节那位牛批,0,401,0,6730047816283469232
0,正经,这本来就是律政综艺，麻烦了解清楚再说话,0,402,1,6730139672661658634
0,,下一季敢不敢换护士[加油],0,403,0,6732316202284288233
0,,下一季换个行业吧,0,404,1,6732644903798942188
0,,今天拿到了字节的offer,0,400,0,6733255810013655261
0,,法大才女[锦鲤],0,403,0,6733582449601091848
0,丁玲,刚刚的音乐我以为是我的播放器出问题,0,403,0,6733698395316353613
0,,八百四十万分之一的里面包含了我,0,402,0,6733375625450951774
0,林大大,太突然啦，从微博看到赶过来的,0,402,0,6734318004620948236
0,白茶与风, 打工人,0,400,0,6735482333924176393
0,嘿,希望早日找到满意工作,0,404,0,6736272339455427914
0,,第一季老粉来了,0,400,1,6737020352049198896
0,二两车厘子,撒撒嘴巴太干太白,0,404,1,6735503491914201714
0,,我决定下海,6,403,0,6738079433271745368
0,,我姐姐是第一集忠粉，不过我是看到有周深我才看的,0,404,0,6743365569706389688
0,"-　　　悟空,",第一季：有本事请红圈所。节目组：好的。,3,416,50,6729793829654953101
0,,君合，最佳雇主！,3,417,26,6729729525782084691
0,Litromantic,感觉换个行业更好,2,419,37,6729739827669044938
0,,还是律师行业啊。能不能换个别的行业,2,418,15,6729750000706198425
0,,红圈所：简单来说就是中国最顶级的律师事务所,0,417,20,6729755684613112669
0,,啥时候来个kingwood,0,419,3,6729758903597465120
0,,都是大神人物。,5,419,0,6729769134239284201
0,晴天,有本事请红圈所。节目组：好的。,0,419,11,6729769027859135738
0,,这么顶端的律所，一看就是我进不去的样子,0,417,5,6729776078040572627
0,,这些律所都是上节目来宣传的吧？,0,417,6,6729779783880086501
0,,啊，理想律所，可惜我不配,0,416,12,6729783553048113152
0,,范丞丞,0,417,2,6729785980984951155
0,,第一季：有本事请红圈所。节目组：好的。,0,418,7,6729807340150222951
0,odette婷,徐律和天真！！！两个我最喜欢的女人,0,417,3,6729930433540630592
0,momo,怎么总律所 腾讯阿里拍一拍程序员的故事,1,418,17,6729758875420490730
0,半城酱  ✨,又是惠普电脑，惠普赞助呀,0,418,3,6729982095410787474
0,,呃旁白普通话好奇怪,0,418,1,6730060448655715218
0,,为什么还是法学的 😭,0,419,1,6730068973158862464
0,芝士奶盖,精英啊精英,2,415,11,6730113999121656406
0,, 君合啊，这才是顶级红圈啊,0,417,0,6731857018790359435
0,,能不能来个会计师事务所,0,418,1,6732250630803979175
0,,[厉害][厉害]，，,0,419,1,6732798795295694756
0,威廉儿(๑•̀ㅂ•́)و✧,周深我来啦,0,419,0,6733119872546573397
0,,下一季敢不敢换护士[加油],0,415,4,6733722082526901698
0,,人家节目定的就是律政类,0,418,0,6736454876634744344
0,,应届毕业生在线报道,0,419,0,6737986061671264354
0,,这种节目有内涵,0,416,0,6740596958811330579
0,,咋不换个地儿,1,394,8,6729732483602121810
0,,HR来学习啦,0,392,10,6729738843786292735
0,,刚看完1没多久，2就出来了,2,392,15,6729740714470030674
0,,上海？为啥不是我大北京,0,394,7,6729745743122465204
0,,希望早日找到工作,0,392,3,6729763684596873759
0,,爱了爱了,3,393,2,6729763794891294334
0,,还记得京都念慈庵的小庵灯,0,394,8,6729766245739199436
0,🍋,加油，考研人,0,394,5,6729778633171465620
0,,换个职业拍一下,0,390,28,6729786258273893416
0,Fyh🎟,今天拿到了字节的offer,0,392,38,6729794436618196474
0,Online,今年毕业未就业 惨,5,390,8,6729791075957283253
0,Ada Q,今年的应届毕业生来报道,0,392,3,6729789656532188317
0,Q青青子衿Libra,BGM-One Minute More,0,392,1,6729807390755506843
0,,希望还有帅哥臭弟弟,0,392,0,6729808413799772830
0,Katniss🌸,半夜知道开播了，老粉再夜也要看，晚上1:46分,0,390,14,6729811091553501744
0,,应届毕业生加一,5,394,0,6729879881200634992
0,pajk,我就是其中之一,2,391,5,6729920755959085210
0,,太难了，本毕业生已闲鱼,0,394,2,6729977331479727114
0,神秘博士dw,第一季老粉来了,0,394,1,6729974933511933128
0,, 打工人,0,391,7,6730028386556066941
0,山月。,学霸都是属于别人的 哭唧唧,0,394,1,6729950860749032971
0,,八百四十万分之一的里面包含了我,0,390,5,6730071340607535860
0,,希望早日找到满意工作,0,393,5,6732597078908926973
0,,代言人杨洋 :今年毕业未就业 惨,0,390,0,6732662523595078479
0,寅卯,什么时候来个事务所就好了,0,392,0,6733058547018904658
0,JuJu,后天面试的我赶紧搬好小板凳[加油],0,390,1,6735862550636241421
0,,我今天刚参加完面试,0,390,0,6737301970852804212
0,谭zhehui,"今年顺利毕业啦,获得了另一家红圈所令人心动的offer",0,391,1,6738396130913579812
0,,20届毕业生好想哭啊,0,390,0,6742009599096975573
0,,我们这种在家待业的真的是 哎,0,393,0,6743079095161616861
0,小昕昕,VIP :律所环境好像挺不错的,4,408,9,6729730541508653083
0,,还是律师行业啊。能不能换个别的行业,0,408,19,6729731437761118436
0,江河,这么顶端的律所，一看就是我进不去的样子,4,406,38,6729745071639829555
0,江河,第一季：有本事请红圈所。节目组：好的。,4,405,59,6729744808492070330
0,,又是律师？,0,408,2,6729754737669249429
0,always,HR来学习啦,1,407,7,6729761959211184541
0,,啊，龟龟，龟龟,0,407,1,6729763275823839528
0,,自己专业就不好找工作,0,405,3,6729777729170295497
0,duck不必.,红圈所瞬间就难住了我，我已经问候百度了,0,408,6,6729790117976932004
0,,打工人 : 罗翔老师呢,3,409,6,6730004103445286981
0,极星以南☆,还有机会看到好运嘛,0,406,2,6730006280784039333
0,, 作为20的毕业生现在又要和21的实习生抢工作了,0,409,8,6729970179657709673
0,, 君合啊，这才是顶级红圈啊,0,406,20,6730043054444974668
0,,红圈！！！！！！！！！,0,407,4,6730094765230197523
0,易水寒int,我就是哪其中八百多万之一,0,409,0,6730097454345604119
0,,今年还是法律吗,0,406,0,6734765630094298875
0,登露月涵,这种节目有内涵,0,405,2,6735125959311561453
0,随遇而安,今年能有工作就不错了，还挑,0,409,0,6737980932154914540
0,Juice✨,红圈所：简单来说就是中国最顶级的律师事务所,6,410,72,6729752408957138253
0,歪果仁,哇,0,410,1,6729723488572209776
0,,超爱这个综艺,0,410,5,6729730081893320356
0,晴天,又是律师？,0,414,15,6729769008624073527
0,,这个旁白的声音，普通话都不准的,1,413,10,6729777526530878275
0,,我飘了，居然去百度怎么进红圈所,2,411,14,6729819678094901412
0,,应届生在家啃老T^T,6,412,10,6729921619192986236
0,Palane,1989？,1,414,2,6730012549255250060
0,,想看教师，或者HR,0,410,3,6729939137815130631
0,Liu^ ^,哇喜欢,3,414,2,6730084169536779480
0,,红圈！！！！！！！！！,0,412,7,6730109712059266884
0,Bear with a corn,喜欢所有嘉宾，应该有很大的吸引力。,0,410,1,6732479280345970835
0,,换个职业拍一下,0,411,8,6732503772879663225
0,,君合卧槽,0,412,1,6732969787715501992
0,,拍建筑师吧哈哈哈 ,0,414,2,6733698419904680468
0,,范丞丞范丞丞范丞丞,0,414,0,6733920708856366468
0,尘梦如烟。,不错哦,0,412,0,6734082275178685511
0,,我还以为第二季会是别的职业，没想到还是法律,0,410,0,6736849902128085493
0,Charon,我也是八百七十万之一   ,0,410,0,6737004800072937925
0,,未来会不会出一个传统工科行业的综艺,0,411,3,6735543638894869496
0,姚栎华,[6周年][6周年][6周年]厉害,0,410,0,6738309838527805384
0,, 君合啊，这才是顶级红圈啊,0,414,1,6738332275315324297
0,,撒撒有才,0,411,0,6738046662950974699
0,,什么时候出一个建筑设计的，解密秃头猝死的真正原因,0,411,0,6738672878612581519
0,11111,哈哈，下季换成医院吧，看实习生或规培生或者研究生,0,414,0,6744098591406061509
0,,为什么还是律师，不是会计？,0,413,0,6745722960344490722
0,,哎呀,4,398,0,6729723696824648211
0,A💃Nuo&Ma,终于等到了，各位大神,5,396,10,6729725684270701774
0,Hnyue,法大才女[锦鲤],0,397,7,6729728308851258681
0,lucky,啊啊啊，君和，我曾经的梦想！,2,399,9,6729739787475029636
0,,刚刚的音乐我以为是我的播放器出问题,0,398,11,6729742565828136676
0,江河,我飘了，居然去百度怎么进红圈所,4,399,9,6729744709868560459
0,,为深而来[厉害],0,396,0,6729752402761807053
0,,噜啦啦噜啦啦来啦,0,396,2,6729764706229356441
0,,开心开心。第一集就喜欢了,0,397,2,6729782193716492326
0,,突然想到浩源面试时的诗言诗语😂,0,395,23,6729794074288094166
0,,太突然啦，从微博看到赶过来的,0,398,4,6729913200075618953
0,, 深深好清秀,0,399,1,6729969147716335113
0,,我就是哪其中八百多万之一,0,399,1,6729945588458262372
0,,老粉来了，第二季何运晨哈哈哈,0,398,2,6730063086218315670
0,,第一季忠实粉丝来报道了,0,396,0,6730125459046204278
0,,八百四十万分之一的里面包含了我,0,399,2,6731878206862276735
0,,下一季换个行业吧,3,395,6,6732143616744501905
0,,我就是难上加难的未就业毕业生，不知如何活了,0,397,1,6732589176035225928
0,,为啥没介绍徐律,0,396,0,6732924387978617934
0,,现在在律所工作了一个月了,0,396,0,6733591307887253587
0,,第一季忠实粉丝来了！,0,396,0,6733398507219599151
0,,我就好奇97后 00元,3,395,0,6733686056924233290
0,,第一季时忠实观众来了,0,397,0,6733986788102575723
0,,爱东珠香香!,0,397,0,6734117695534902905
0,,老粉来也~,0,396,0,6734487130773928658
0,,同法学毕业生，可是我现在还没找到工作,0,395,2,6734735857896890503
0,,没有换行业有点遗憾！但嘉宾挺有看点的！,0,395,0,6738294468476338658
0,,为周星星来的!,0,395,0,6739892877452838914
0,嗯哼,刚面试完且成功  加油,0,395,0,6740465665217593572
0,,今年校招太难了,0,395,0,6740639620268496735
0,,看一下面试过程,0,397,0,6740639625532391952
0,,我是来看丁辉的,0,398,0,6743118578846990708
0,,没有弹幕吗,6,427,6,6729725168013472593
0,,没人在看吗？,3,429,1,6729725109130002421
0,,没有弹幕，好不习惯哦~,0,427,3,6729725754017516894
0,钰樓,太牛了,0,427,6,6729731341332707034
0,万科翡翠之光-张旭,厉害,2,428,0,6729732036690641355
0,,还是律师行业啊。能不能换个别的行业,0,429,15,6729737794030697013
0,,好厉害！！！！,0,427,2,6729752702215496509
0,,感觉换个行业更好,0,428,6,6729756852750941982
0,,一看就是我进不去的地方,0,427,0,6729759730077997441
0,略啦啦,这个专业就很好,1,426,14,6729764880355887290
0,,岳律开的事务所,0,429,9,6729767719086000742
0,,一看就很贵,0,428,18,6729768335962208415
0,,换个教师行业啊,0,427,2,6729771839066226071
0,,想看翻译,0,426,2,6729776429787188631
0,,简单来说就是中国最顶级的律师事务所,0,429,5,6729784926189109529
0,,求求下一季录会计事务所！,0,427,28,6729787067270885662
0,duck不必.,一看就是顶级的律所啊，打扰了,0,427,16,6729790726345267273
0,,希望下一季是别的专业！！！,6,425,66,6729796835062871307
0,,有本事请红圈所。节目组：好的。,4,428,18,6729797581053376910
0,,要换职业的大哥们，你们看好了，这是律政职场真人秀,0,428,17,6729805018956239825
0,Après,君合，最佳雇主！,0,425,8,6729813690734331625
0,,好牛,0,428,0,6729819759979990185
0,,还是律师行业啊。。。。。,0,428,1,6729911794980594356
0,5Ge,对啊,0,429,0,6729913318245595498
0,,我飘了，居然去百度怎么进红圈所,0,426,4,6730001435111996547
0,,君合，最佳雇主！,0,429,3,6730005109155235845
0,紧随傑奏,来教育行业聊一聊,0,426,2,6730014260300587564
0,,红圈所：简单来说就是中国最顶级的律师事务所,0,426,2,6729959703369458197
0,,怎么都在讲律师呀,0,425,2,6729944334512662787
0,,为什不换个职业呢,0,425,5,6729942777473468580
0,,啊，理想律所，可惜我不配,0,426,1,6730086872443760488
0,,能不能来一次会计事务所啊,0,425,0,6730084777539602011
0,,VIP :超爱这个综艺,0,426,0,6730103571830217540
0,曜灵,君和需要宣传吗，不是很懂，但红圈所不是很厉害吗，需要宣传吗？,0,426,2,6730121404307936752
0,,这本来就是律政综艺，麻烦了解清楚再说话,0,429,18,6730151530457496855
0,,又是律师？,0,429,0,6732539800001685396
0,,希望下一季可以换酒店管理行业拍一下嘻嘻,0,428,1,6732637524436917534
0,,徐律好美,0,425,0,6734463719683853050
0,,欢迎来到来人间凑数的日子,0,425,0,6734690731995706589
0,八九。,这个旁白的声音，普通话都不准的,0,425,0,6737518584991784954
0,"-　　　悟空,",红圈所：简单来说就是中国最顶级的律师事务所,3,423,45,6729793790409210629
0,,超爱第一季的,0,423,6,6729725060258662767
0,,上一季的律所都打码了  这季介绍好详细,2,424,44,6729729348220778742
0,,好厉害！！！！,0,423,3,6729729621497464416
0,,终于等到了,0,424,3,6729730141736595466
0,,法学生求节目放过法学,0,422,14,6729745892225088127
0,,徐律去年还是年初就发博拉，说过还是律师呀,0,423,4,6729748984090839272
0,,还是律师行业啊。。。。。,0,424,1,6729752493791841206
0,,来报道了，,0,424,1,6729760336469499222
0,,强烈建议医学☺️,0,424,14,6729767822868804977
0,,不能换个医生，翻译等其他的行业吗,0,422,28,6729906953322528348
0,,厉害了,0,423,0,6729995212350323160
0,木易巧,里面的女律师好像在上一季出现过诶,1,422,3,6729977434326891854
0,,应届生在家啃老T^T,0,423,0,6729968161305074671
0,,应届生 来学习一下,0,422,0,6730056249876090798
0,凝籽,哇，又是法律圈哟，好羡慕,0,423,0,6730078544338555572
0,,这么顶端的律所，一看就是我进不去的样子,0,422,4,6730118396484494605
0,,啥时候有会计的,0,422,2,6731880101484937613
0,,大神级别,0,423,0,6731970435925649905
0,, 君合啊，这才是顶级红圈啊,3,420,10,6732261290657950566
0,橙子🍊,前面的应届生你可能不知道，往届生也在家啃老,0,422,0,6732280839021205063
0,,换个职业拍一下,5,421,6,6732593854929160872
0,Ryann,设计行业不香吗,0,424,0,6732995456281377740
0,,红圈！！！！！！！！！,0,424,1,6733363255039205499
0,左边,你永远得不到我,0,424,0,6735187586484512240
0,🐿,为什么又是律师啊啊啊啊啊,0,420,0,6741325987390662993
0,,把牛逼两个字打在屏幕上！！！排面,1,437,22,6729727075985587707
0,W.,看的太早，弹幕都没有，好孤单,0,436,10,6729727730516432973
0,,是不是非博士都不会被考虑的？,4,435,13,6729727865861108469
0,,哇塞好牛,0,435,0,6729730453696688530
0,,在看,3,436,0,6729730281902901184
0,,君合真的超牛逼,2,436,11,6729736770809247298
0,,上一季的律所都打码了  这季介绍好详细,6,438,11,6729746459714420279
0,,想看医学生！一人血书求节目组拍临床医学！,5,439,47,6729752391525610799
0,,感觉换个行业更好,0,437,0,6729757157774314657
0,,是我进不去的牛所,0,435,0,6729759765092093352
0,,咋了，律师咋着你了？,0,439,6,6729760882567922826
0,路晨,听起来很像四大的样子,0,435,5,6729766159094629675
0,,法律分数又要升高了,0,439,0,6729770602862245098
0,,500强一半以上的业务都在君合。。。牛啊,0,437,14,6729771095215509107
0,,想看建筑师,0,435,3,6729776345146442328
0,_xxxx4_,律师挺好的啊,0,439,0,6729778791658757636
0,袁丽,我就爱看法律的虽然我不懂,0,438,9,6729779303057658116
0,,强烈建议医学☺️,0,438,2,6729782657556167801
0,,君合白月光,0,436,0,6729791686738900168
0,,有本事请红圈所。节目组：好的。,0,435,2,6729892871912540408
0,,我还是喜欢上一季的律师,0,438,0,6729932661303221050
0,自己的脸说：醒醒，别睡了,这个综艺的主题是中国第一部律政职场新人，怎么可能换,0,439,6,6729753071405529029
0,沉寂👄,还是律师行业啊。能不能换个别的行业,0,437,2,6730001771302239653
0,,超爱第一季的,0,439,0,6729984958175620345
0,,简单来说就是中国最顶级的律师事务所,0,438,2,6730014953501598779
0,,求报导一下编导生😂,0,436,1,6729972588454540456
0,,换个教师行业啊,0,437,4,6729972549666668910
0,,普法多好啊,0,436,2,6729972402585279905
0,,VIP :徐律去年还是年初就发博拉，说过还是律师呀,0,438,0,6729972288545026894
0,,岳律开的事务所,0,438,0,6729971765477929284
0,cctoxx,求求下一季录会计事务所！,0,436,2,6729968567376616829
0,,看到君合就知道自己不配了，这节目真的费膝盖,2,436,2,6729953060434674333
0,,我好喜欢看这种法律行业的 干净利落有逻辑 谈话不累,0,438,2,6729946640675226297
0,o,上一季的事务所和这个是同一个吗,0,435,1,6730046487142102043
0,,法学生求节目放过法学,0,437,0,6730117126805723909
0,李梦,比去年更专业,0,437,0,6730120955042478414
0,H,希望下一季是别的专业！！！,0,435,0,6730121134638398713
0,左眼皮跳跳。,这家律师事务所，年收入都是千万起步。,0,437,2,6730123914623090301
0,,一看就是顶级的律所啊，打扰了,0,439,0,6730123339730450611
0,,一看就是我进不去的地方,0,439,1,6733228866779197099
0,来自黄土地的一粒沙子,此时一个柠檬精路过,7,448,34,6729773776844072214
0,"-　　　悟空,",这个故事告诉我们，打工人也是有云泥之别的,3,449,131,6729793991073102747
0,,   是我去不了的律所,3,445,25,6729727457407201387
0,,LJN爱你哦😘,2,446,7,6729727579792797992
0,,哇,0,448,0,6729727918056082025
0,,深深的表情好可爱,0,448,10,6729728707171727245
0,☆．烈の青也,在认真看,0,448,1,6729729660004007196
0,,好爱00,4,445,0,6729729586831495868
0,,请问是走流程还是直接酸🍋,4,448,53,6729730277532702418
0, 佳莉 ,两万，慕了,0,446,55,6729734878582553350
0,,怎么还是律师，其他行业不叫工作吗？？？,0,445,2,6729734617823649748
0,,锦天城也很厉害,3,447,34,6729748173348644356
0,,想看医学生！一人血书求节目组拍临床医学！,0,448,26,6729757116451009295
0,,哇哦 慕了慕了,0,449,12,6729775194815607355
0,荞麦,深深,0,446,0,6729783724004804169
0,,君合真的超牛逼,0,448,2,6729785057494988365
0,,医学！！！！,0,449,3,6729790253303272972
0,,请问是走流程还是直接酸🍋🍋,0,449,19,6729913502410457841
0,,为什么不换个行业？会计师事务所也很好啊,0,445,4,6729912719823632230
0,,666,0,448,0,6729930188400338876
0,,那个三千元俱乐部的成员们你们在哪里🍋,0,447,49,6729942302720198527
0,, 牛逼,0,449,0,6730008515580199525
0,,哇哦！,0,449,0,6729984269026269099
0,,比四大难进，比四大有钱，法律专业的要求和难度更高,0,446,3,6729983341480130649
0,西西,希望一直都是律所不要别的,0,446,1,6729976361592059753
0,, 怎么又是律所,0,445,0,6730024134392617883
0,,上一季的律所都打码了  这季介绍好详细,0,449,0,6729959797728412926
0,易只羊,简单来说就是中国最顶级的律师事务所,0,445,2,6729955799705258485
0,,别说了，让我自己酸一会,2,445,4,6729953582452864414
0,,看到君合就知道自己不配了，这节目真的费膝盖,0,445,1,6730089165259738311
0,-.-,为什么都是律师的职业？没有其它职业拍摄了吗？,0,447,1,6730116950513611031
0,recenter,我累死了一个月也赚不到一万 后悔高中没好好学习,0,446,2,6730102224107800399
0,,想看翻译官,0,446,0,6731888467049432315
0,,2万而已,0,449,0,6731925318770564307
0,,求出中医！！！！,0,447,3,6732559895868415599
0,,录老师吧,0,446,0,6732607180740477144
0,,怎么又是律师的？下一季能不能换别的行业来拍拍？,0,447,2,6733431710530340946
0,,我觉得律师挺好的，我就喜欢看这样的,0,447,2,6736861637396410856
0,,强烈建议医学☺️,0,447,2,6735564614048092517
0,,希望我四年后法大毕业可以进得去！！！,0,447,0,6735541087060035530
0,圣雪天使,红圈所：简单来说就是中国最顶级的律师事务所,3,431,56,6729912350205788346
0,,有,4,434,0,6729727524092784816
0,,君合～,4,433,2,6729730899593857849
0,赚钱钱,又是律师，咋，中国就没有其他职业了？,0,431,25,6729747570030212865
0,,好厉害！！！！,4,432,5,6729752407891440851
0,,本来第一季就要找红圈所的，后来不知咋搞到上海的律所去了,0,431,10,6729759598325199452
0,,红圈所：简单来说就是中国最顶级的律师事务所,0,431,5,6729861544210349243
0,沉寂👄,想看翻译,0,432,0,6730001750390460192
0,,一看就很贵,0,433,4,6730005126666455064
0,,还是律师行业啊。。。。。,5,434,5,6730013805700957236
0,,我飘了，居然去百度怎么进红圈所,4,430,22,6729973519075447490
0,哒哒,看着没有上一季那几个律师亲切🌝🌝,0,432,5,6729973033655105309
0,,我也觉得可以换换行业,0,431,3,6729971092205017077
0,🎏,其他职业也可以，但是这个职业还可以普法啊挺好的,0,430,12,6729959915215374076
0,,不能换个医生，翻译等其他的行业吗,0,432,1,6729935013598662004
0,, 满意的工作，开玩笑吧，几百万有几万能找到？,0,430,5,6730044603153005568
0,怪咖女王逗比女神,代言人杨洋 :为什不换个职业呢,0,431,0,6730047656749899710
0,,起薪2万，说实话，比了BAT 字节，美团，互联网差远了,0,434,7,6730052152314015670
0,,求医学的,0,430,7,6730069057153286027
0,王良四,恰饭了,0,433,1,6730069916953025920
0,,上一季是什么事务所,0,434,2,6730121239927995186
0,,我是医生，医学的肯定拍不起来，医院里这样怎么做治疗,0,432,2,6730141096698459806
0,,卧槽这波红圈所牛批！,0,434,0,6732310818887028397
0,,这个专业就很好,0,434,0,6732705737005530096
0,,法律有案件可以讲，可以模拟辩论吧，其他行业很难拍吧,0,430,0,6734493690616071357
0,叶叶,所以上一季是什么公司？忘了,0,430,0,6734846323503645804
0,Juice✨,这个故事告诉我们，打工人也是有云泥之别的,6,443,103,6729752548388386341
0,圣雪天使,这个故事告诉我们，打工人也是有云泥之别的,3,444,82,6729913737782208011
0,桃花不换酒,有,0,444,0,6729727354878494455
0,,有人有人,0,443,3,6729727628669366615
0,零,专心看,0,442,0,6729730070320529270
0,,这事务所肯定超厉害,4,440,12,6729730039525965092
0,鹰飞千里,刚下了腾讯，跟着深深的脚步来学习学习,0,442,11,6729734117630964990
0,庄周梦蝶,是不是非博士都不会被考虑的？,4,442,1,6729737300638942024
0,,君合真的超牛逼,0,442,15,6729743380601045918
0,,好厉害！！！！,5,440,2,6729758059675493452
0,,又是HP赞助,0,442,3,6729759985103997446
0,茜雅,律师挺好的啊,0,442,1,6729764130863387882
0,,不爱看律师的可以退出去嘛,2,442,0,6729766554356448268
0,,今年有医生感觉会好,0,440,3,6729769674876317850
0,踏月留香,就想看律师，换啥,0,444,7,6729772523735675233
0,,还是律师行业啊。能不能换个别的行业,0,444,1,6729776021772629519
0,,应届生，看到面试，真情实感的哭辽,0,440,2,6729777724166490811
0,,本来第一季就要找红圈所的，后来不知咋搞到上海的律所去了,4,441,27,6729797610263482395
0,Mn.记得笑,建设法治社会，普法多好啊,0,443,1,6729805803932816773
0,,君合，最佳雇主！,0,440,3,6729817631482901512
0,Renie瑞仪🍓,红圈所：简单来说就是中国最顶级的律师事务所,0,440,1,6729934865653285024
0,,又是律师，咋，中国就没有其他职业了？,0,440,1,6729948554032779793
