,用户名称,弹幕,会员等级,发布时间,弹幕点赞,弹幕id
0,Angela-J,背水辉给爷冲,0,26,5,6739936589243416685
0,,来了来了 找虐找动力,0,28,2,6740030392305385376
0,,来了,0,25,0,6740031203056320306
0,,厉害厉害,0,29,0,6740059469608324928
0,荢🍃,呵律师,1,26,1,6740057098005183447
0,酒窝,过于准时了,0,28,0,6740064517700962914
0,,牛批,0,27,0,6740069786567849289
0,,厉害啦,0,25,0,6740101326093612041
0,, 小辉辉冲,0,26,0,6740193291033579599
0,我想任性一次,为了深深来的,0,25,0,6740458282801099190
0,, 你们第三期看的了嘛,0,26,0,6740530433903534933
0,,徐律师,0,26,0,6740639334551191383
0,,双北我来啦,0,27,0,6741577153097702687
0,阿啾(来自何九华的小奶音),明天双十二啦,0,27,0,6743124185997393454
0,,嗷嗷哦提前了！！！,5,22,17,6739871085657000608
0,,干饭鹅 : 第一,2,23,4,6739871397608627804
0,H-ai-N1228,深深，来了,1,24,7,6739871607846797121
0,,干饭鹅 : 丁辉,6,20,8,6739871745516781052
0,,厉害了我的哥,0,22,6,6739872004598939641
0,绽放最初,来啦来啦,3,21,5,6739872104830218411
0,,来了来了！,5,21,8,6739871972470223398
0,, 丁辉！！！！冲啊！！！！,0,21,7,6739872331956683820
0,, 嘻嘻,0,21,1,6739872294300222443
0,华煦（星火环保）, 背水辉加油  ,0,23,1,6739873499859942412
0,香柏树叶子环保室内空气治理.金淼,大家都是VIP说话 嚣张点,0,22,4,6739875791196327432
0,,看起来！,4,21,0,6739881931783523822
0,阿运,第一次那么前,0,22,1,6739886210413998060
0,秋语,第一第一,0,23,0,6739887505723820990
0,,呵呵,0,21,2,6739888714639672666
0,,深深最厉害,0,24,3,6739889062011238197
0,茵子,我是vip，我很嚣张 ,0,21,1,6739889329038412406
0,, 来了来了  堇业秋衣,0,24,3,6739890732329874626
0,,准时来了,0,22,0,6739895012575164877
0,青春，失散多年,何老师,0,21,0,6739898867500907964
0,做我自己的女王,来了来了来了深深,4,50,5,6739872135297299323
0,tt,干饭鹅 : 杨tt你看到了吗？？？,4,52,4,6739872901463779151
0,Gloria,王英帆我爱你，,1,53,3,6739875465784736226
0,,丁辉冲冲冲冲,0,53,0,6739901336500244953
0,外贸名品  雷雨,来看丞丞,0,52,1,6739910350281574713
0,,万蕾，东哥永远爱你哦,4,54,1,6739916891298966600
0,,干饭鹅 : 辉哥加油,1,51,0,6740226606960680296
0,,没人吗,0,51,0,6740257648558668440
0,,深深,0,50,1,6740831045558663676
0,.,加油，丁辉,0,50,0,6740950534377154738
0,The Heart Of The Game,厉害厉害,0,50,0,6741195294098262192
0,,看了好多遍这个律师笑，他是笑场了吗，哈哈哈哈哈,0,53,3,6741210048552747489
0,,来啦,0,53,0,6741719232494634547
0,, 好爱李晋晔,0,53,0,6743121788999768732
0,,范丞丞范丞丞范丞丞,0,54,0,6743541295840693875
0,✘Douer✘,剑剑,4,40,2,6739868737538111754
0,某某,干饭鹅 : 深宝 妈妈来了,1,43,2,6739870723319732560
0,,干饭鹅 : 安徽理工前来报到,3,41,3,6739871082951941120
0,洪荒少女~,啊啊啊,0,41,0,6739872535895275125
0,婷婷,深深好可爱,0,40,0,6739872577175958564
0,小海豚,来看丞丞啦,0,40,1,6739872859617216285
0,黄豆芽👒,一博女友来啦,0,40,0,6739873308842589331
0,,来啦来啦,0,40,0,6739879550677133629
0,笨笨女孩,干饭鹅 : 无限权益人来了,3,42,2,6739879393096136882
0,,丁辉冲冲冲冲,5,44,2,6739881704829689412
0,, 11111111,0,44,0,6739887311866591519
0,,来了,5,40,0,6739888214358815551
0,,每个星期最期待的就是这个，我的深深,0,43,3,6739908920951155932
0,,厉害,0,41,0,6739912250523851540
0,一起来看啊, 小辉，哥来了[超越],0,40,0,6739924555189961667
0,,冲冲冲！！！！！！！！！,0,44,1,6739962993652724865
0,🍬,深深~,0,41,3,6740009839030153150
0,,为丁辉打call来了,0,41,0,6740104731328713155
0,林·四月,辉哥，冲鸭！,0,41,0,6740116975697466156
0,Breeze,加油，丁辉,0,44,1,6740101246734505424
0,👑 ぷ敏,周深，我来了,0,42,2,6740230867449836493
